0.000000000000000000e+00,7.364112940564022936e-02,1.191538503482552219e-01,1.191538503482552219e-01,7.364112940564024323e-02,1.534308202876429910e-17,-7.364112940564025711e-02,-1.191538503482552219e-01,-1.191538503482552358e-01,-7.364112940564025711e-02,-3.068616405752859819e-17,7.364112940564028487e-02,1.191538503482552497e-01,1.191538503482552358e-01,7.364112940564025711e-02,4.602924608629289113e-17,-7.364112940564018772e-02,-1.191538503482552774e-01,-1.191538503482552497e-01,-7.364112940564027099e-02,-6.137232811505719639e-17
0.000000000000000000e+00,3.718262391431415570e-01,6.016274928426496027e-01,6.016274928426496027e-01,3.718262391431416125e-01,7.746975818628882119e-17,-3.718262391431417235e-01,-6.016274928426496027e-01,-6.016274928426496027e-01,-3.718262391431417235e-01,-1.549395163725776424e-16,3.718262391431418346e-01,6.016274928426497137e-01,6.016274928426496027e-01,3.718262391431417235e-01,2.324092745588664636e-16,-3.718262391431413350e-01,-6.016274928426498247e-01,-6.016274928426497137e-01,-3.718262391431417790e-01,-3.098790327451552848e-16
0.000000000000000000e+00,2.962244787693002479e-01,4.793012749484493740e-01,4.793012749484493740e-01,2.962244787693003034e-01,6.171817995416590185e-17,-2.962244787693003589e-01,-4.793012749484493740e-01,-4.793012749484494295e-01,-2.962244787693003589e-01,-1.234363599083318037e-16,2.962244787693004699e-01,4.793012749484494850e-01,4.793012749484494295e-01,2.962244787693003589e-01,1.851545398624976809e-16,-2.962244787693000814e-01,-4.793012749484495960e-01,-4.793012749484494850e-01,-2.962244787693004144e-01,-2.468727198166636074e-16
0.000000000000000000e+00,4.154976857099409449e-01,6.722893777256058190e-01,6.722893777256058190e-01,4.154976857099410004e-01,8.656867603827222166e-17,-4.154976857099410559e-01,-6.722893777256058190e-01,-6.722893777256059300e-01,-4.154976857099410559e-01,-1.731373520765444433e-16,4.154976857099412224e-01,6.722893777256060410e-01,6.722893777256059300e-01,4.154976857099410559e-01,2.597060281148166527e-16,-4.154976857099406673e-01,-6.722893777256061520e-01,-6.722893777256060410e-01,-4.154976857099411669e-01,-3.462747041530888867e-16
0.000000000000000000e+00,1.909686374298605327e-01,3.089937461467696656e-01,3.089937461467696656e-01,1.909686374298605605e-01,3.978819299291305642e-17,-1.909686374298605882e-01,-3.089937461467696656e-01,-3.089937461467697211e-01,-1.909686374298605882e-01,-7.957638598582611283e-17,1.909686374298606715e-01,3.089937461467697211e-01,3.089937461467697211e-01,1.909686374298605882e-01,1.193645789787391631e-16,-1.909686374298604217e-01,-3.089937461467698321e-01,-3.089937461467697211e-01,-1.909686374298606437e-01,-1.591527719716522257e-16
0.000000000000000000e+00,9.242902943733395660e-02,1.495533111767708978e-01,1.495533111767708978e-01,9.242902943733397048e-02,1.925752893718476939e-17,-9.242902943733399823e-02,-1.495533111767708978e-01,-1.495533111767709256e-01,-9.242902943733399823e-02,-3.851505787436953878e-17,9.242902943733402599e-02,1.495533111767709256e-01,1.495533111767709256e-01,9.242902943733399823e-02,5.777258681155429892e-17,-9.242902943733390109e-02,-1.495533111767709811e-01,-1.495533111767709256e-01,-9.242902943733401211e-02,-7.703011574873907756e-17
0.000000000000000000e+00,3.122580963489212658e-01,5.052442131548940951e-01,5.052442131548940951e-01,3.122580963489213213e-01,6.505877388214443463e-17,-3.122580963489213768e-01,-5.052442131548940951e-01,-5.052442131548940951e-01,-3.122580963489213768e-01,-1.301175477642888693e-16,3.122580963489214878e-01,5.052442131548942061e-01,5.052442131548940951e-01,3.122580963489213768e-01,1.951763216464332669e-16,-3.122580963489210992e-01,-5.052442131548943172e-01,-5.052442131548942061e-01,-3.122580963489214323e-01,-2.602350955285777385e-16
0.000000000000000000e+00,2.716715695340592152e-02,4.395738332831382322e-02,4.395738332831382322e-02,2.716715695340592845e-02,5.660259707973683951e-18,-2.716715695340593192e-02,-4.395738332831382322e-02,-4.395738332831383016e-02,-2.716715695340593192e-02,-1.132051941594736790e-17,2.716715695340594233e-02,4.395738332831383710e-02,4.395738332831383016e-02,2.716715695340593192e-02,1.698077912392105108e-17,-2.716715695340590764e-02,-4.395738332831384404e-02,-4.395738332831383710e-02,-2.716715695340593886e-02,-2.264103883189473580e-17
0.000000000000000000e+00,1.361964991527146451e-01,2.203705647778385346e-01,2.203705647778385346e-01,1.361964991527146729e-01,2.837645315052132269e-17,-1.361964991527147006e-01,-2.203705647778385346e-01,-2.203705647778385623e-01,-1.361964991527147006e-01,-5.675290630104264538e-17,1.361964991527147562e-01,2.203705647778385901e-01,2.203705647778385623e-01,1.361964991527147006e-01,8.512935945156396190e-17,-1.361964991527145619e-01,-2.203705647778386456e-01,-2.203705647778385901e-01,-1.361964991527147284e-01,-1.135058126020852908e-16
0.000000000000000000e+00,1.486220633257174795e-01,2.404755499391501294e-01,2.404755499391501294e-01,1.486220633257175072e-01,3.096531146786070295e-17,-1.486220633257175627e-01,-2.404755499391501294e-01,-2.404755499391501572e-01,-1.486220633257175627e-01,-6.193062293572140590e-17,1.486220633257176182e-01,2.404755499391501850e-01,2.404755499391501572e-01,1.486220633257175627e-01,9.289593440358210268e-17,-1.486220633257173962e-01,-2.404755499391502405e-01,-2.404755499391501850e-01,-1.486220633257175905e-01,-1.238612458714428118e-16
0.000000000000000000e+00,3.076131235035691747e-01,4.977284892142940786e-01,4.977284892142940786e-01,3.076131235035692302e-01,6.409099677222192834e-17,-3.076131235035692857e-01,-4.977284892142940786e-01,-4.977284892142941342e-01,-3.076131235035692857e-01,-1.281819935444438567e-16,3.076131235035693967e-01,4.977284892142941897e-01,4.977284892142941342e-01,3.076131235035692857e-01,1.922729903166657480e-16,-3.076131235035690081e-01,-4.977284892142943007e-01,-4.977284892142941897e-01,-3.076131235035693412e-01,-2.563639870888877134e-16
0.000000000000000000e+00,5.427453074000321287e-01,8.781803546077616707e-01,8.781803546077616707e-01,5.427453074000321287e-01,1.130806363152788210e-16,-5.427453074000322397e-01,-8.781803546077616707e-01,-8.781803546077617817e-01,-5.427453074000322397e-01,-2.261612726305576419e-16,5.427453074000324618e-01,8.781803546077618927e-01,8.781803546077617817e-01,5.427453074000322397e-01,3.392419089458364136e-16,-5.427453074000317956e-01,-8.781803546077621148e-01,-8.781803546077618927e-01,-5.427453074000323507e-01,-4.523225452611152838e-16
0.000000000000000000e+00,1.834047314278402507e-01,2.967550891477915287e-01,2.967550891477915287e-01,1.834047314278403062e-01,3.821225803396372848e-17,-1.834047314278403340e-01,-2.967550891477915287e-01,-2.967550891477915842e-01,-1.834047314278403340e-01,-7.642451606792745695e-17,1.834047314278403895e-01,2.967550891477916397e-01,2.967550891477915842e-01,1.834047314278403340e-01,1.146367741018911916e-16,-1.834047314278401675e-01,-2.967550891477916952e-01,-2.967550891477916397e-01,-1.834047314278403618e-01,-1.528490321358549139e-16
0.000000000000000000e+00,5.259062416461081080e-01,8.509341738791182941e-01,8.509341738791182941e-01,5.259062416461082190e-01,1.095722277773399190e-16,-5.259062416461083300e-01,-8.509341738791182941e-01,-8.509341738791184051e-01,-5.259062416461083300e-01,-2.191444555546798381e-16,5.259062416461085521e-01,8.509341738791185161e-01,8.509341738791184051e-01,5.259062416461083300e-01,3.287166833320197325e-16,-5.259062416461077749e-01,-8.509341738791187382e-01,-8.509341738791185161e-01,-5.259062416461084410e-01,-4.382889111093596762e-16
0.000000000000000000e+00,1.993098960178513457e-01,3.224901860510908103e-01,3.224901860510908103e-01,1.993098960178514012e-01,4.152608886403308730e-17,-1.993098960178514290e-01,-3.224901860510908103e-01,-3.224901860510908103e-01,-1.993098960178514290e-01,-8.305217772806617459e-17,1.993098960178515122e-01,3.224901860510908658e-01,3.224901860510908103e-01,1.993098960178514290e-01,1.245782665920992557e-16,-1.993098960178512347e-01,-3.224901860510909213e-01,-3.224901860510908658e-01,-1.993098960178514567e-01,-1.661043554561323492e-16
0.000000000000000000e+00,4.808905374471075800e-01,7.780972344576241317e-01,7.780972344576241317e-01,4.808905374471076355e-01,1.001932347107974699e-16,-4.808905374471077465e-01,-7.780972344576241317e-01,-7.780972344576241317e-01,-4.808905374471077465e-01,-2.003864694215949399e-16,4.808905374471079130e-01,7.780972344576242428e-01,7.780972344576241317e-01,4.808905374471077465e-01,3.005797041323923852e-16,-4.808905374471073024e-01,-7.780972344576244648e-01,-7.780972344576242428e-01,-4.808905374471078575e-01,-4.007729388431898798e-16
0.000000000000000000e+00,1.384561345054919346e-01,2.240267315808130710e-01,2.240267315808130710e-01,1.384561345054919623e-01,2.884724672542407695e-17,-1.384561345054919901e-01,-2.240267315808130710e-01,-2.240267315808130988e-01,-1.384561345054919901e-01,-5.769449345084815389e-17,1.384561345054920456e-01,2.240267315808131265e-01,2.240267315808130988e-01,1.384561345054919901e-01,8.654174017627223084e-17,-1.384561345054918513e-01,-2.240267315808131821e-01,-2.240267315808131265e-01,-1.384561345054920178e-01,-1.153889869016963078e-16
0.000000000000000000e+00,5.638095554118859321e-01,9.122630238383986345e-01,9.122630238383986345e-01,5.638095554118860431e-01,1.174693588637865353e-16,-5.638095554118861541e-01,-9.122630238383986345e-01,-9.122630238383987455e-01,-5.638095554118861541e-01,-2.349387177275730707e-16,5.638095554118863761e-01,9.122630238383988566e-01,9.122630238383987455e-01,5.638095554118861541e-01,3.524080765913596306e-16,-5.638095554118855990e-01,-9.122630238383990786e-01,-9.122630238383988566e-01,-5.638095554118862651e-01,-4.698774354551461413e-16
0.000000000000000000e+00,1.612917752758587231e-01,2.609755745021493656e-01,2.609755745021493656e-01,1.612917752758587508e-01,3.360503781780643816e-17,-1.612917752758587786e-01,-2.609755745021493656e-01,-2.609755745021493656e-01,-1.612917752758587786e-01,-6.721007563561287632e-17,1.612917752758588619e-01,2.609755745021494211e-01,2.609755745021493656e-01,1.612917752758587786e-01,1.008151134534193083e-16,-1.612917752758586398e-01,-2.609755745021494766e-01,-2.609755745021494211e-01,-1.612917752758588064e-01,-1.344201512712257526e-16
0.000000000000000000e+00,5.834843983454580663e-01,9.440975884282339914e-01,9.440975884282339914e-01,5.834843983454581773e-01,1.215685997563322575e-16,-5.834843983454582883e-01,-9.440975884282339914e-01,-9.440975884282341024e-01,-5.834843983454582883e-01,-2.431371995126645149e-16,5.834843983454585103e-01,9.440975884282342134e-01,9.440975884282341024e-01,5.834843983454582883e-01,3.647057992689967478e-16,-5.834843983454577332e-01,-9.440975884282344355e-01,-9.440975884282342134e-01,-5.834843983454583993e-01,-4.862743990253290299e-16
0.000000000000000000e+00,1.981937236314125772e-01,3.206841811925287833e-01,3.206841811925287833e-01,1.981937236314126327e-01,4.129353506398150638e-17,-1.981937236314126605e-01,-3.206841811925287833e-01,-3.206841811925288388e-01,-1.981937236314126605e-01,-8.258707012796301277e-17,1.981937236314127437e-01,3.206841811925288388e-01,3.206841811925288388e-01,1.981937236314126605e-01,1.238806051919445192e-16,-1.981937236314124662e-01,-3.206841811925289498e-01,-3.206841811925288388e-01,-1.981937236314127160e-01,-1.651741402559260255e-16
0.000000000000000000e+00,9.209031095143295487e-02,1.490052531539651781e-01,1.490052531539651781e-01,9.209031095143296874e-02,1.918695715812892091e-17,-9.209031095143298262e-02,-1.490052531539651781e-01,-1.490052531539652059e-01,-9.209031095143298262e-02,-3.837391431625784182e-17,9.209031095143302426e-02,1.490052531539652059e-01,1.490052531539652059e-01,9.209031095143298262e-02,5.756087147438675965e-17,-9.209031095143289936e-02,-1.490052531539652336e-01,-1.490052531539652059e-01,-9.209031095143301038e-02,-7.674782863251568364e-17
0.000000000000000000e+00,1.389326919588891596e-01,2.247978177380018372e-01,2.247978177380018372e-01,1.389326919588891873e-01,2.894653716485523181e-17,-1.389326919588892151e-01,-2.247978177380018372e-01,-2.247978177380018650e-01,-1.389326919588892151e-01,-5.789307432971046363e-17,1.389326919588892706e-01,2.247978177380018927e-01,2.247978177380018650e-01,1.389326919588892151e-01,8.683961149456568312e-17,-1.389326919588890763e-01,-2.247978177380019482e-01,-2.247978177380018927e-01,-1.389326919588892428e-01,-1.157861486594209273e-16
0.000000000000000000e+00,2.628148665357960545e-01,4.252433868036852860e-01,4.252433868036852860e-01,2.628148665357961100e-01,5.475730869668894545e-17,-2.628148665357961655e-01,-4.252433868036852860e-01,-4.252433868036853415e-01,-2.628148665357961655e-01,-1.095146173933778909e-16,2.628148665357962210e-01,4.252433868036853970e-01,4.252433868036853415e-01,2.628148665357961655e-01,1.642719260900668363e-16,-2.628148665357958880e-01,-4.252433868036855080e-01,-4.252433868036853970e-01,-2.628148665357961655e-01,-2.190292347867557818e-16
0.000000000000000000e+00,5.059828255585510082e-01,8.186974094774445154e-01,8.186974094774445154e-01,5.059828255585511192e-01,1.054211968277632818e-16,-5.059828255585512302e-01,-8.186974094774445154e-01,-8.186974094774446264e-01,-5.059828255585512302e-01,-2.108423936555265636e-16,5.059828255585514523e-01,8.186974094774447375e-01,8.186974094774446264e-01,5.059828255585512302e-01,3.162635904832898454e-16,-5.059828255585507861e-01,-8.186974094774449595e-01,-8.186974094774447375e-01,-5.059828255585513412e-01,-4.216847873110531272e-16
0.000000000000000000e+00,4.640962878101053679e-01,7.509235677294039402e-01,7.509235677294039402e-01,4.640962878101054234e-01,9.669416358204405766e-17,-4.640962878101055344e-01,-7.509235677294039402e-01,-7.509235677294040512e-01,-4.640962878101055344e-01,-1.933883271640881153e-16,4.640962878101057010e-01,7.509235677294041622e-01,7.509235677294040512e-01,4.640962878101055344e-01,2.900824907461321237e-16,-4.640962878101050904e-01,-7.509235677294042732e-01,-7.509235677294041622e-01,-4.640962878101056455e-01,-3.867766543281762306e-16
0.000000000000000000e+00,1.194159983920323603e-01,1.932191441988111436e-01,1.932191441988111436e-01,1.194159983920323881e-01,2.488024659132139565e-17,-1.194159983920324020e-01,-1.932191441988111436e-01,-1.932191441988111713e-01,-1.194159983920324020e-01,-4.976049318264279131e-17,1.194159983920324575e-01,1.932191441988111991e-01,1.932191441988111713e-01,1.194159983920324020e-01,7.464073977396417772e-17,-1.194159983920322909e-01,-1.932191441988112268e-01,-1.932191441988111991e-01,-1.194159983920324297e-01,-9.952098636528558261e-17
0.000000000000000000e+00,3.011691828068596144e-01,4.873019741455292264e-01,4.873019741455292264e-01,3.011691828068596699e-01,6.274840586553580656e-17,-3.011691828068597254e-01,-4.873019741455292264e-01,-4.873019741455292819e-01,-3.011691828068597254e-01,-1.254968117310716131e-16,3.011691828068598364e-01,4.873019741455293374e-01,4.873019741455292819e-01,3.011691828068597254e-01,1.882452175966074320e-16,-3.011691828068593924e-01,-4.873019741455294485e-01,-4.873019741455293374e-01,-3.011691828068597809e-01,-2.509936234621432262e-16
0.000000000000000000e+00,4.839817239044683639e-01,7.830988792111972518e-01,7.830988792111972518e-01,4.839817239044684194e-01,1.008372814244245902e-16,-4.839817239044685304e-01,-7.830988792111972518e-01,-7.830988792111972518e-01,-4.839817239044685304e-01,-2.016745628488491803e-16,4.839817239044686970e-01,7.830988792111973629e-01,7.830988792111972518e-01,4.839817239044685304e-01,3.025118442732737458e-16,-4.839817239044680863e-01,-7.830988792111975849e-01,-7.830988792111973629e-01,-4.839817239044686414e-01,-4.033491256976983606e-16
0.000000000000000000e+00,5.423411181561421657e-01,8.775263626732605626e-01,8.775263626732605626e-01,5.423411181561422767e-01,1.129964237458329064e-16,-5.423411181561423877e-01,-8.775263626732605626e-01,-8.775263626732606737e-01,-5.423411181561423877e-01,-2.259928474916658129e-16,5.423411181561424987e-01,8.775263626732607847e-01,8.775263626732606737e-01,5.423411181561423877e-01,3.389892712374986700e-16,-5.423411181561418326e-01,-8.775263626732610067e-01,-8.775263626732607847e-01,-5.423411181561423877e-01,-4.519856949833316257e-16
0.000000000000000000e+00,4.062599162993535407e-02,6.573423528390413828e-02,6.573423528390413828e-02,4.062599162993536100e-02,8.464399271288861545e-18,-4.062599162993536794e-02,-6.573423528390413828e-02,-6.573423528390415216e-02,-4.062599162993536794e-02,-1.692879854257772309e-17,4.062599162993538876e-02,6.573423528390415216e-02,6.573423528390415216e-02,4.062599162993536794e-02,2.539319781386658618e-17,-4.062599162993533325e-02,-6.573423528390416604e-02,-6.573423528390415216e-02,-4.062599162993538182e-02,-3.385759708515544618e-17
0.000000000000000000e+00,4.360677786564462477e-01,7.055724872647959334e-01,7.055724872647959334e-01,4.360677786564463032e-01,9.085444169619767576e-17,-4.360677786564464142e-01,-7.055724872647959334e-01,-7.055724872647960444e-01,-4.360677786564464142e-01,-1.817088833923953515e-16,4.360677786564465808e-01,7.055724872647961554e-01,7.055724872647960444e-01,4.360677786564464142e-01,2.725633250885930026e-16,-4.360677786564460257e-01,-7.055724872647962664e-01,-7.055724872647961554e-01,-4.360677786564464697e-01,-3.634177667847907030e-16
0.000000000000000000e+00,2.303459233163799580e-01,3.727075330958796728e-01,3.727075330958796728e-01,2.303459233163800135e-01,4.799242522432009781e-17,-2.303459233163800413e-01,-3.727075330958796728e-01,-3.727075330958797283e-01,-2.303459233163800413e-01,-9.598485044864019561e-17,2.303459233163801523e-01,3.727075330958797283e-01,3.727075330958797283e-01,2.303459233163800413e-01,1.439772756729602749e-16,-2.303459233163798470e-01,-3.727075330958798394e-01,-3.727075330958797283e-01,-2.303459233163800968e-01,-1.919697008972803912e-16
0.000000000000000000e+00,7.164200594476705097e-02,1.159192006408551051e-01,1.159192006408551051e-01,7.164200594476706485e-02,1.492656593927239669e-17,-7.164200594476707873e-02,-1.159192006408551051e-01,-1.159192006408551190e-01,-7.164200594476707873e-02,-2.985313187854479338e-17,7.164200594476710648e-02,1.159192006408551329e-01,1.159192006408551190e-01,7.164200594476707873e-02,4.477969781781719007e-17,-7.164200594476700934e-02,-1.159192006408551606e-01,-1.159192006408551329e-01,-7.164200594476709261e-02,-5.970626375708958676e-17
0.000000000000000000e+00,8.994717713222244448e-02,1.455375897920432038e-01,1.455375897920432038e-01,8.994717713222245836e-02,1.874043660294244462e-17,-8.994717713222247224e-02,-1.455375897920432038e-01,-1.455375897920432315e-01,-8.994717713222247224e-02,-3.748087320588488923e-17,8.994717713222251387e-02,1.455375897920432315e-01,1.455375897920432315e-01,8.994717713222247224e-02,5.622130980882732768e-17,-8.994717713222238897e-02,-1.455375897920432593e-01,-1.455375897920432315e-01,-8.994717713222250000e-02,-7.496174641176977846e-17
0.000000000000000000e+00,5.375866252028570491e-01,8.698334314755735708e-01,8.698334314755735708e-01,5.375866252028571601e-01,1.120058281917423475e-16,-5.375866252028572712e-01,-8.698334314755735708e-01,-8.698334314755736818e-01,-5.375866252028572712e-01,-2.240116563834846950e-16,5.375866252028574932e-01,8.698334314755737928e-01,8.698334314755736818e-01,5.375866252028572712e-01,3.360174845752270425e-16,-5.375866252028568271e-01,-8.698334314755739038e-01,-8.698334314755737928e-01,-5.375866252028573822e-01,-4.480233127669693900e-16
0.000000000000000000e+00,2.070436277428762753e-02,3.350036268420544111e-02,3.350036268420544111e-02,2.070436277428763100e-02,4.313740690333010289e-18,-2.070436277428763447e-02,-3.350036268420544111e-02,-3.350036268420544805e-02,-2.070436277428763447e-02,-8.627481380666020578e-18,2.070436277428764141e-02,3.350036268420545499e-02,3.350036268420544805e-02,2.070436277428763447e-02,1.294122207099902856e-17,-2.070436277428761365e-02,-3.350036268420546193e-02,-3.350036268420545499e-02,-2.070436277428763794e-02,-1.725496276133204116e-17
0.000000000000000000e+00,5.150725386026884234e-01,8.334048741308420771e-01,8.334048741308420771e-01,5.150725386026885344e-01,1.073150327042598587e-16,-5.150725386026885344e-01,-8.334048741308420771e-01,-8.334048741308421882e-01,-5.150725386026885344e-01,-2.146300654085197174e-16,5.150725386026887564e-01,8.334048741308421882e-01,8.334048741308421882e-01,5.150725386026885344e-01,3.219450981127795391e-16,-5.150725386026880903e-01,-8.334048741308424102e-01,-8.334048741308421882e-01,-5.150725386026886454e-01,-4.292601308170394348e-16
0.000000000000000000e+00,3.952353904067290036e-01,6.395042952349216936e-01,6.395042952349216936e-01,3.952353904067291146e-01,8.234703982169872460e-17,-3.952353904067291701e-01,-6.395042952349216936e-01,-6.395042952349216936e-01,-3.952353904067291701e-01,-1.646940796433974492e-16,3.952353904067293366e-01,6.395042952349218046e-01,6.395042952349216936e-01,3.952353904067291701e-01,2.470411194650961615e-16,-3.952353904067287815e-01,-6.395042952349219156e-01,-6.395042952349218046e-01,-3.952353904067292256e-01,-3.293881592867948984e-16
0.000000000000000000e+00,3.034099387268029413e-01,4.909275933844901574e-01,4.909275933844901574e-01,3.034099387268029968e-01,6.321526592272957465e-17,-3.034099387268031078e-01,-4.909275933844901574e-01,-4.909275933844902129e-01,-3.034099387268031078e-01,-1.264305318454591493e-16,3.034099387268032189e-01,4.909275933844902684e-01,4.909275933844902129e-01,3.034099387268031078e-01,1.896457977681886993e-16,-3.034099387268027748e-01,-4.909275933844903794e-01,-4.909275933844902684e-01,-3.034099387268031633e-01,-2.528610636909182986e-16
0.000000000000000000e+00,5.607041768943369364e-01,9.072384158490705008e-01,9.072384158490705008e-01,5.607041768943370474e-01,1.168223552435315309e-16,-5.607041768943371585e-01,-9.072384158490705008e-01,-9.072384158490706119e-01,-5.607041768943371585e-01,-2.336447104870630618e-16,5.607041768943373805e-01,9.072384158490707229e-01,9.072384158490706119e-01,5.607041768943371585e-01,3.504670657305945927e-16,-5.607041768943366034e-01,-9.072384158490709449e-01,-9.072384158490707229e-01,-5.607041768943372695e-01,-4.672894209741261237e-16
0.000000000000000000e+00,1.058633039344743371e-01,1.712904239273399520e-01,1.712904239273399520e-01,1.058633039344743648e-01,2.205655140289363997e-17,-1.058633039344743787e-01,-1.712904239273399520e-01,-1.712904239273399520e-01,-1.058633039344743787e-01,-4.411310280578727994e-17,1.058633039344744203e-01,1.712904239273399798e-01,1.712904239273399520e-01,1.058633039344743787e-01,6.616965420868091683e-17,-1.058633039344742816e-01,-1.712904239273400353e-01,-1.712904239273399798e-01,-1.058633039344743926e-01,-8.822620561157455988e-17
0.000000000000000000e+00,5.742082370212872044e-01,9.290884441205983224e-01,9.290884441205983224e-01,5.742082370212873155e-01,1.196359175004038997e-16,-5.742082370212874265e-01,-9.290884441205983224e-01,-9.290884441205984334e-01,-5.742082370212874265e-01,-2.392718350008077993e-16,5.742082370212876485e-01,9.290884441205985445e-01,9.290884441205984334e-01,5.742082370212874265e-01,3.589077525012116497e-16,-5.742082370212868714e-01,-9.290884441205987665e-01,-9.290884441205985445e-01,-5.742082370212875375e-01,-4.785436700016155987e-16
